#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Fri Mar 23 21:59:33 EDT 2018,9,9,Assignment4Suite,ContainsTest2+ EmptyTest2+ SizeTest0+ , ,ContainsTest0- ContainsTest1- EmptyTest0- EmptyTest1- FindMinMaxTest0- FindMinMaxTest1- FindMinMaxTest2- HeightTest- InsertAfterRemoveTest0- InsertAfterRemoveTest1- InsertAfterRemoveTest2- InsertTest0- InsertTest1- InsertTest2- InsertTest3- InsertTest4- InsertTest5- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest1- SizeTest2- SizeTest3- , ,
1,Fri Mar 23 22:25:19 EDT 2018,25,16,Assignment4Suite,ContainsTest2 EmptyTest0+ FindMinMaxTest0+ FindMinMaxTest2+ InsertTest5+ SizeTest0 SizeTest1+ SizeTest3+ , ,ContainsTest0 ContainsTest1 EmptyTest1 EmptyTest2- FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
2,Sat Mar 24 14:12:50 EDT 2018,19,-6,Assignment4Suite,ContainsTest2 EmptyTest0 FindMinMaxTest0 SizeTest0 SizeTest1 SizeTest3 , ,ContainsTest0 ContainsTest1 EmptyTest1 EmptyTest2 FindMinMaxTest1 FindMinMaxTest2- HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5- RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
3,Sat Mar 24 14:16:08 EDT 2018,19,0,Assignment4Suite,ContainsTest2 EmptyTest0 FindMinMaxTest0 SizeTest0 SizeTest1 SizeTest3 , ,ContainsTest0 ContainsTest1 EmptyTest1 EmptyTest2 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
4,Sat Mar 24 14:16:59 EDT 2018,25,6,Assignment4Suite,ContainsTest2 EmptyTest0 FindMinMaxTest0 FindMinMaxTest2+ InsertTest5+ SizeTest0 SizeTest1 SizeTest3 , ,ContainsTest0 ContainsTest1 EmptyTest1 EmptyTest2 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
5,Sat Mar 24 14:20:35 EDT 2018,25,0,Assignment4Suite,ContainsTest2 EmptyTest0 FindMinMaxTest0 FindMinMaxTest2 InsertTest5 SizeTest0 SizeTest1 SizeTest3 , ,ContainsTest0 ContainsTest1 EmptyTest1 EmptyTest2 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
6,Sat Mar 24 14:24:39 EDT 2018,25,0,Assignment4Suite,ContainsTest2 EmptyTest0 FindMinMaxTest0 FindMinMaxTest2 InsertTest5 SizeTest0 SizeTest1 SizeTest3 , ,ContainsTest0 ContainsTest1 EmptyTest1 EmptyTest2 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
7,Sat Mar 24 14:25:49 EDT 2018,19,-6,Assignment4Suite,ContainsTest2 EmptyTest0 FindMinMaxTest0 FindMinMaxTest2 InsertTest5 SizeTest0 , ,ContainsTest0 ContainsTest1 EmptyTest1 EmptyTest2 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest1- SizeTest2 SizeTest3- , ,
8,Sat Mar 24 17:11:05 EDT 2018,25,6,Assignment4Suite,ContainsTest2 EmptyTest0 EmptyTest2+ FindMinMaxTest0 FindMinMaxTest2 InsertTest5 SizeTest0 SizeTest1+ , ,ContainsTest0 ContainsTest1 EmptyTest1 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 SizeTest3 , ,
9,Sat Mar 24 17:48:20 EDT 2018,29,4,Assignment4Suite,ContainsTest2 EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest2 InsertTest5 SizeTest0 SizeTest1 SizeTest3+ , ,ContainsTest0 ContainsTest1 EmptyTest2- FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
